Latitude,Longitude,SIV,heading,speed,distanceBetween,targetHeading,currentHeading,headingError,gpsError,averageGPSError,lat,long,index
335438904,-820338176,31,14513082,1165,142.05,144,147.17,-0.02,2.04,-15.5,33.5438904,-82.0338176,0
335438815,-820338113,31,14573088,1182,140.91,143.96,148.96,-0.03,3.23,-15.5,33.5438815,-82.0338113,0
335438738,-820338044,31,14504538,1031,139.84,143.96,145.64,-0.01,0.59,-15.5,33.5438738,-82.0338044,0
335438661,-820337986,31,14317518,1149,138.83,143.94,145.25,-0.01,2.07,-15.5,33.5438661,-82.0337986,0
335438606,-820337945,31,14442376,1180,138.11,143.91,145.31,-0.01,0.88,-15.5,33.5438606,-82.0337945,0
335438530,-820337894,31,14569780,1214,137.15,143.87,144.67,0,-1.03,-15.16,33.543853,-82.0337894,0
335438432,-820337830,31,14453834,1236,135.92,143.8,144.44,0,-0.1,-15.16,33.5438432,-82.033783,0
335438347,-820337769,31,14473206,1242,134.83,143.75,144.59,0,-0.14,-15.16,33.5438347,-82.0337769,0
335438257,-820337704,31,14534920,1248,133.66,143.71,144.78,-0.01,-0.57,-15.16,33.5438257,-82.0337704,0
335438163,-820337638,31,14528834,1271,132.46,143.65,144.82,-0.01,-0.47,-15.16,33.5438163,-82.0337638,0
335438068,-820337572,31,14528102,1269,131.24,143.6,144.54,-0.01,-0.74,-15.16,33.5438068,-82.0337572,0
335437976,-820337498,31,14327182,1284,130.01,143.57,144.29,0,1.02,-15.16,33.5437976,-82.0337498,0
335437885,-820337420,31,14375510,1297,128.77,143.56,143.79,0,0.03,-15.16,33.5437885,-82.033742,0
335437794,-820337338,31,14251284,1282,127.5,143.57,142.87,0,0.36,-15.16,33.5437794,-82.0337338,0
335437702,-820337256,31,14309702,1298,126.23,143.57,142.04,0.01,-1.06,-15.16,33.5437702,-82.0337256,0
335437610,-820337171,31,14222282,1327,124.94,143.58,141.53,0.01,-0.69,-15.16,33.543761,-82.0337171,0
335437514,-820337082,31,14203810,1345,123.59,143.6,142.05,0.01,0.01,-15.47,33.5437514,-82.0337082,0
335437416,-820336993,31,14230950,1349,122.22,143.6,142.67,0.01,0.36,-15.47,33.5437416,-82.0336993,0
335437319,-820336903,31,14158762,1335,120.86,143.62,143.12,0,1.53,-15.47,33.5437319,-82.0336903,0
335437219,-820336816,31,14251258,1361,119.48,143.61,143.38,0,0.87,-15.47,33.5437219,-82.0336816,0
335437117,-820336730,31,14325140,1354,118.1,143.6,143.66,0,0.41,-15.47,33.5437117,-82.033673,0
335437016,-820336644,31,14381558,1346,116.72,143.59,143.68,0,-0.14,-15.47,33.5437016,-82.0336644,0
335436917,-820336560,31,14337954,1315,115.37,143.57,142.8,0,-0.58,-15.47,33.5436917,-82.033656,0
335436819,-820336477,31,14359630,1315,114.04,143.56,141.85,0.01,-1.75,-15.47,33.5436819,-82.0336477,0
335436719,-820336395,31,14397580,1327,112.69,143.53,141.66,0.01,-2.32,-15.47,33.5436719,-82.0336395,0
335436620,-820336306,31,14210372,1325,111.32,143.54,142.35,0.01,0.24,-15.47,33.543662,-82.0336306,0
335436521,-820336219,31,14310492,1334,109.95,143.54,143.45,0,0.34,-15.47,33.5436521,-82.0336219,0
335436420,-820336135,31,14460184,1338,108.58,143.51,144.64,-0.01,0.04,-15.56,33.543642,-82.0336135,0
335436320,-820336053,31,14515072,1325,107.24,143.49,145.03,-0.01,-0.12,-15.56,33.543632,-82.0336053,0
335436221,-820335971,31,14513164,1308,105.9,143.46,145.11,-0.01,-0.02,-15.56,33.5436221,-82.0335971,0
335436122,-820335891,31,14608114,1309,104.57,143.43,145.35,-0.01,-0.73,-15.56,33.5436122,-82.0335891,0
335436022,-820335813,31,14511936,1311,103.25,143.38,145.98,-0.01,0.86,-15.56,33.5436022,-82.0335813,0
335435920,-820335734,31,14581804,1328,101.9,143.33,146.4,-0.02,0.58,-15.56,33.543592,-82.0335734,0
335435816,-820335654,31,14645004,1374,100.53,143.28,147.36,-0.02,0.91,-15.56,33.5435816,-82.0335654,0
335435716,-820335577,31,14580174,1281,99.21,143.23,145.43,-0.01,-0.37,-15.56,33.5435716,-82.0335577,0
335435614,-820335499,31,14593534,1352,97.87,143.17,144.74,-0.01,-1.19,-15.56,33.5435614,-82.0335499,0
335435511,-820335415,31,14514630,1391,96.49,143.13,144.03,-0.01,-1.11,-15.56,33.5435511,-82.0335415,0
335435404,-820335328,31,14571744,1426,95.05,143.09,144.13,-0.01,-1.59,-15.68,33.5435404,-82.0335328,0
335435297,-820335240,31,14492530,1423,93.61,143.05,144.43,-0.01,-0.5,-15.68,33.5435297,-82.033524,0
335435193,-820335150,31,14444298,1446,92.19,143.03,145.55,-0.01,1.1,-15.68,33.5435193,-82.033515,0
335435080,-820335063,31,14774640,1473,90.7,142.96,146.5,-0.02,-1.25,-15.68,33.543508,-82.0335063,0
335434967,-820334974,31,14597856,1465,89.2,142.9,147.31,-0.02,1.33,-15.68,33.5434967,-82.0334974,0
335434864,-820334888,31,14567636,1355,87.8,142.86,144.81,-0.01,-0.87,-15.68,33.5434864,-82.0334888,0
335434759,-820334801,31,14459824,1431,86.38,142.82,144.79,-0.01,0.19,-15.68,33.5434759,-82.0334801,0
335434650,-820334713,31,14512598,1444,84.92,142.77,144.98,-0.01,-0.15,-15.68,33.543465,-82.0334713,0
335434542,-820334624,31,14504430,1443,83.47,142.72,146.07,-0.02,1.02,-15.68,33.5434542,-82.0334624,0
335434433,-820334535,31,14520364,1451,82,142.66,147.1,-0.02,1.89,-15.68,33.5434433,-82.0334535,0
335434332,-820334454,31,14544878,1277,80.66,142.6,143.24,0,-2.21,-15.56,33.5434332,-82.0334454,0
335434238,-820334376,31,14480800,1272,79.39,142.56,142.34,0,-2.47,-15.56,33.5434238,-82.0334376,0
335434137,-820334292,31,14499736,1375,78.02,142.51,143.25,0,-1.75,-15.56,33.5434137,-82.0334292,0
335434032,-820334207,31,14574820,1413,76.61,142.45,144.12,-0.01,-1.63,-15.56,33.5434032,-82.0334207,0
335433924,-820334119,31,14529816,1460,75.17,142.38,145.24,-0.02,-0.06,-15.56,33.5433924,-82.0334119,0
335433814,-820334028,31,14569318,1468,73.68,142.32,147.39,-0.03,1.7,-15.56,33.5433814,-82.0334028,0
335433712,-820333944,31,14593980,1329,72.31,142.26,144.41,-0.01,-1.53,-15.56,33.5433712,-82.0333944,0
335433607,-820333857,31,14498720,1426,70.89,142.2,145.48,-0.02,0.49,-15.56,33.5433607,-82.0333857,0
335433499,-820333765,31,14455296,1484,69.42,142.15,146.66,-0.03,2.11,-15.56,33.5433499,-82.0333765,0
335433399,-820333671,31,14331940,1369,68.01,142.15,143.93,-0.01,0.61,-15.56,33.5433399,-82.0333671,0
335433296,-820333576,31,14260740,1461,66.56,142.15,144.97,-0.02,2.36,-15.56,33.5433296,-82.0333576,0
335433194,-820333476,31,14324410,1493,65.1,142.18,146,-0.02,2.75,-15.78,33.5433194,-82.0333476,0
335433093,-820333380,31,14277904,1407,63.66,142.19,144.73,-0.01,1.95,-15.78,33.5433093,-82.033338,0
335432990,-820333286,31,14293440,1447,62.22,142.18,145.24,-0.02,2.3,-15.78,33.543299,-82.0333286,0
335432885,-820333189,31,14309902,1458,60.75,142.17,146.15,-0.02,3.05,-15.78,33.5432885,-82.0333189,0
335432784,-820333097,31,14299148,1371,59.34,142.16,144.59,-0.01,1.59,-15.78,33.5432784,-82.0333097,0
335432684,-820333004,31,14384104,1449,57.93,142.16,144.06,-0.01,0.21,-15.78,33.5432684,-82.0333004,0
335432577,-820332907,31,14160746,1489,56.44,142.13,145.22,-0.02,3.61,-15.78,33.5432577,-82.0332907,0
335432474,-820332806,31,14244336,1513,54.96,142.17,146.1,-0.02,3.65,-15.78,33.5432474,-82.0332806,0
335432370,-820332707,31,14172760,1441,53.48,142.19,144.73,-0.01,3,-15.78,33.543237,-82.0332707,0
335432264,-820332607,31,14079498,1528,51.98,142.2,145.25,-0.02,4.45,-15.78,33.5432264,-82.0332607,0
335432155,-820332506,31,14162016,1530,50.45,142.2,145.88,-0.02,4.26,-15.78,33.5432155,-82.0332506,0
335432053,-820332412,31,14117318,1377,49.02,142.19,141.98,0,0.81,-12.97,33.5432053,-82.0332412,0
335431956,-820332322,31,14094938,1344,47.66,142.18,141.54,0,0.59,-12.97,33.5431956,-82.0332322,0
335431855,-820332233,31,14258082,1416,46.27,142.14,141.61,0,-0.97,-12.97,33.5431855,-82.0332233,0
335431752,-820332140,31,14158474,1458,44.83,142.11,142.17,0,0.59,-12.97,33.5431752,-82.033214,0
335431646,-820332044,31,14233382,1473,43.35,142.08,143.31,-0.01,0.98,-12.97,33.5431646,-82.0332044,0
335431539,-820331947,31,14282308,1490,41.86,142.05,144.81,-0.02,1.99,-12.97,33.5431539,-82.0331947,0
335431431,-820331850,31,14326972,1486,40.36,142.01,146.55,-0.03,3.28,-12.97,33.5431431,-82.033185,0
335431331,-820331760,31,14211442,1339,38.97,141.97,144.63,-0.01,2.52,-12.97,33.5431331,-82.033176,0
335431230,-820331668,31,14323418,1431,37.56,141.94,145.81,-0.02,2.58,-12.97,33.543123,-82.0331668,0
335431130,-820331578,31,14309478,1369,36.17,141.89,144.34,-0.01,1.25,-12.97,33.543113,-82.0331578,0
335431028,-820331488,31,14308474,1438,34.76,141.82,144.98,-0.02,1.9,-12.97,33.5431028,-82.0331488,0
335430920,-820331397,31,14382482,1476,33.3,141.68,145.02,-0.02,1.2,-11.56,33.543092,-82.0331397,0
335430812,-820331304,31,14467200,1474,31.82,141.56,147.95,-0.04,3.28,-11.56,33.5430812,-82.0331304,0
335430709,-820331217,31,14476848,1359,30.42,141.41,142.61,-0.01,-2.16,-11.56,33.5430709,-82.0331217,0
335430609,-820331123,31,14156316,1454,29.01,141.39,141.23,0,-0.33,-11.56,33.5430609,-82.0331123,0
335430505,-820331025,31,14154446,1473,27.54,141.36,139.39,0.01,-2.15,-11.56,33.5430505,-82.0331025,0
335430402,-820330923,31,13988316,1488,26.05,141.41,136.11,0.03,-3.77,-11.56,33.5430402,-82.0330923,0
335430307,-820330822,31,13969756,1403,24.64,141.58,139.74,0.01,0.04,-11.56,33.5430307,-82.0330822,0
335430203,-820330718,31,14117516,1523,23.14,141.67,140.81,0,-0.36,-11.56,33.5430203,-82.0330718,0
335430095,-820330615,30,14095928,1524,21.61,141.68,141.17,0,0.21,-11.56,33.5430095,-82.0330615,0
335429988,-820330512,30,14194924,1488,20.08,141.71,141.41,0,-0.54,-11.56,33.5429988,-82.0330512,0
335429881,-820330414,31,14166592,1487,18.58,141.64,142.18,0,0.52,-11.56,33.5429881,-82.0330414,0
335429774,-820330315,31,14194644,1496,17.08,141.58,142.64,-0.01,0.69,-11.93,33.5429774,-82.0330315,0
335429667,-820330219,30,14223444,1486,15.59,141.42,142.59,-0.01,0.36,-11.93,33.5429667,-82.0330219,0
335429566,-820330118,31,13916420,1432,14.13,141.55,145.05,-0.02,5.89,-11.93,33.5429566,-82.0330118,0
335429464,-820330021,31,14100342,1443,12.68,141.54,147.63,-0.03,6.63,-11.93,33.5429464,-82.0330021,0
335429371,-820329933,31,14110146,1263,11.37,141.52,143.26,-0.01,2.16,-11.93,33.5429371,-82.0329933,0
335429279,-820329846,31,14039458,1313,10.06,141.49,142.94,-0.01,2.55,-11.93,33.5429279,-82.0329846,0
335429185,-820329756,31,14073266,1323,8.73,141.5,145.42,-0.02,4.69,-11.93,33.5429185,-82.0329756,0
335429098,-820329672,32,13946466,1192,7.48,141.55,145.03,-0.02,5.57,-11.93,33.5429098,-82.0329672,0
335429009,-820329586,32,14133456,1287,6.21,141.63,150.66,-0.05,9.33,-11.93,33.5429009,-82.0329586,0
335428848,-820329448,32,14346554,968,4.02,140.09,139.86,0,-3.61,-7.73,33.5428848,-82.0329448,0
335428775,-820329381,32,14206726,1035,3,139.24,143.83,-0.03,1.76,-7.73,33.5428775,-82.0329381,0
335428699,-820329316,32,14522682,1043,1.96,136.45,141.82,-0.03,-3.41,-7.73,33.5428699,-82.0329316,0
335428625,-820329251,32,14229974,992,135.98,130.98,139.14,-0.05,-3.16,-9.48,33.5428625,-82.0329251,1
335428557,-820329193,32,14404466,891,135.08,130.89,132.79,-0.01,-11.25,-9.48,33.5428557,-82.0329193,1
335428485,-820329124,32,13924390,1092,134.07,130.81,130.35,0,-8.89,-9.48,33.5428485,-82.0329124,1
335428408,-820329044,31,13747516,1150,132.95,130.74,132.56,-0.01,-4.91,-9.48,33.5428408,-82.0329044,1
335428331,-820328959,31,13806344,1183,131.79,130.68,137.11,-0.04,-0.95,-9.48,33.5428331,-82.0328959,1
335428261,-820328886,31,14050006,994,130.77,130.62,132.83,-0.01,-7.67,-9.48,33.5428261,-82.0328886,1
335428190,-820328813,31,13832002,1069,129.75,130.55,134.68,-0.02,-3.64,-9.48,33.542819,-82.0328813,1
335428120,-820328742,32,13859072,1007,128.74,130.47,132.73,-0.01,-5.86,-9.48,33.542812,-82.0328742,1
335428044,-820328661,32,13963054,1169,127.62,130.4,134.08,-0.02,-5.55,-9.48,33.5428044,-82.0328661,1
335427969,-820328589,32,14048808,1028,126.57,130.31,133.26,-0.02,-7.23,-9.48,33.5427969,-82.0328589,1
335427889,-820328517,32,14245076,1151,125.49,130.2,135.46,-0.03,-6.99,-9.48,33.5427889,-82.0328517,1
335427812,-820328449,32,14117580,1015,124.45,130.09,136.66,-0.04,-4.52,-15.49,33.5427812,-82.0328449,1
335427747,-820328386,32,13995382,874,123.54,130,131.49,-0.01,-8.46,-15.49,33.5427747,-82.0328386,1
335427677,-820328312,32,13729292,1120,122.51,129.93,130.53,0,-6.76,-15.49,33.5427677,-82.0328312,1
335427600,-820328221,32,13586314,1218,121.32,129.88,129.96,0,-5.9,-15.49,33.54276,-82.0328221,1
335427522,-820328129,31,13517458,1231,120.11,129.82,131.08,-0.01,-4.09,-15.49,33.5427522,-82.0328129,1
335427451,-820328027,32,13281830,1253,118.88,129.82,131.33,-0.01,-1.49,-15.49,33.5427451,-82.0328027,1
335427373,-820327918,32,13349646,1311,117.54,129.81,131.35,-0.01,-2.15,-15.49,33.5427373,-82.0327918,1
335427289,-820327810,31,13366430,1375,116.18,129.77,130.44,0,-3.22,-15.49,33.5427289,-82.032781,1
335427204,-820327699,31,13272602,1392,114.78,129.74,129.23,0,-3.5,-15.49,33.5427204,-82.0327699,1
335427118,-820327589,32,13217776,1388,113.38,129.7,128.93,0,-3.25,-15.49,33.5427118,-82.0327589,1
335427033,-820327475,32,13258300,1434,111.97,129.67,129.51,0,-3.07,-15.49,33.5427033,-82.0327475,1
335426941,-820327363,32,13447020,1450,110.52,129.6,135.34,-0.03,0.87,-19.71,33.5426941,-82.0327363,1
335426856,-820327262,31,13457058,1280,109.19,129.53,131.28,-0.01,-3.29,-19.71,33.5426856,-82.0327262,1
335426772,-820327153,32,13353224,1401,107.82,129.49,132.15,-0.01,-1.38,-19.71,33.5426772,-82.0327153,1
335426681,-820327041,32,13524280,1464,106.37,129.43,131.91,-0.01,-3.33,-19.71,33.5426681,-82.0327041,1
335426588,-820326926,32,13508476,1503,104.89,129.36,132.38,-0.02,-2.71,-19.71,33.5426588,-82.0326926,1
335426490,-820326811,32,13587604,1529,103.38,129.27,133.42,-0.02,-2.46,-19.71,33.542649,-82.0326811,1
335426393,-820326702,32,13668030,1437,101.91,129.16,130.78,-0.01,-5.9,-19.71,33.5426393,-82.0326702,1
335426295,-820326592,32,13665986,1503,100.43,129.04,127.69,0.01,-8.97,-19.71,33.5426295,-82.0326592,1
335426197,-820326476,32,13335832,1516,98.91,128.95,126.09,0.02,-7.27,-19.71,33.5426197,-82.0326476,1
335426102,-820326355,32,13219760,1535,97.37,128.88,125.56,0.02,-6.64,-19.71,33.5426102,-82.0326355,1
335426005,-820326231,32,13231706,1572,95.8,128.81,129.66,0,-2.66,-23.82,33.5426005,-82.0326231,1
335425907,-820326109,32,13394526,1570,94.24,128.72,129.42,0,-4.53,-23.82,33.5425907,-82.0326109,1
335425804,-820325986,32,13470178,1631,92.63,128.61,128.93,0,-5.77,-23.82,33.5425804,-82.0325986,1
335425702,-820325858,32,13310504,1639,91,128.52,128,0,-5.11,-23.82,33.5425702,-82.0325858,1
335425602,-820325730,32,13217962,1617,89.38,128.43,128.46,0,-3.72,-23.82,33.5425602,-82.032573,1
335425508,-820325603,32,13262394,1576,87.8,128.38,130.31,-0.01,-2.32,-23.82,33.5425508,-82.0325603,1
335425411,-820325483,32,13395956,1500,86.26,128.27,131.47,-0.02,-2.49,-23.82,33.5425411,-82.0325483,1
335425318,-820325371,32,13345742,1438,84.81,128.16,132.84,-0.03,-0.62,-23.82,33.5425318,-82.0325371,1
335425235,-820325271,32,13397640,1241,83.51,128.05,130.52,-0.01,-3.46,-23.82,33.5425235,-82.0325271,1
335425150,-820325171,31,13423310,1357,82.19,127.93,133.01,-0.03,-1.23,-23.82,33.542515,-82.0325171,1
335425064,-820325077,32,13778342,1262,80.92,127.78,130.98,-0.02,-6.81,-27.01,33.5425064,-82.0325077,1
335424983,-820324985,32,13609198,1259,79.69,127.64,126.29,0.01,-9.8,-27.01,33.5424983,-82.0324985,1
335424896,-820324881,32,13387420,1421,78.34,127.51,123.06,0.02,-10.82,-27.01,33.5424896,-82.0324881,1
335424808,-820324773,32,13499042,1382,76.95,127.39,125.49,0.01,-9.5,-27.01,33.5424808,-82.0324773,1
335424717,-820324656,32,13278376,1541,75.47,127.28,125.03,0.01,-7.76,-27.01,33.5424717,-82.0324656,1
335424622,-820324535,32,13318240,1564,73.94,127.15,124.77,0.01,-8.41,-27.01,33.5424622,-82.0324535,1
335424525,-820324412,32,13195446,1590,72.38,127.02,125.11,0.01,-6.85,-27.01,33.5424525,-82.0324412,1
335424428,-820324289,32,13252608,1573,70.82,126.88,126.5,0,-6.03,-27.01,33.5424428,-82.0324289,1
335424333,-820324168,32,13316720,1541,69.29,126.73,127.37,0,-5.8,-27.01,33.5424333,-82.0324168,1
335424235,-820324047,32,13308040,1563,67.74,126.56,126.92,0,-6.16,-27.01,33.5424235,-82.0324047,1
335424140,-820323918,32,12981198,1622,66.15,126.44,128.2,-0.01,-1.61,-27.01,33.542414,-82.0323918,1
335424041,-820323786,32,13208370,1650,64.51,126.3,136.9,-0.06,4.82,-34.24,33.5424041,-82.0323786,1
335423854,-820323543,32,12950724,1505,61.47,125.98,128.03,-0.01,-1.48,-34.24,33.5423854,-82.0323543,1
335423762,-820323414,32,13031262,1587,59.9,125.86,129.52,-0.02,-0.79,-34.24,33.5423762,-82.0323414,1
335423670,-820323287,32,13084294,1556,58.34,125.73,126.98,-0.01,-3.86,-34.24,33.542367,-82.0323287,1
335423581,-820323156,32,12896804,1579,56.78,125.63,126.02,0,-2.95,-34.24,33.5423581,-82.0323156,1
335423491,-820323026,32,12957306,1575,55.22,125.52,126.52,-0.01,-3.05,-34.24,33.5423491,-82.0323026,1
335423402,-820322896,32,12917314,1572,53.66,125.4,127.07,-0.01,-2.1,-34.24,33.5423402,-82.0322896,1
335423315,-820322767,32,12836484,1536,52.13,125.3,128.28,-0.02,-0.08,-34.24,33.5423315,-82.0322767,1
335423229,-820322639,32,12826526,1503,50.6,125.19,132.29,-0.04,4.02,-34.24,33.5423229,-82.0322639,1
335423149,-820322533,32,13267220,1262,49.29,125,127.11,-0.01,-5.56,-34.85,33.5423149,-82.0322533,1
335423078,-820322439,32,13115516,1141,48.12,124.83,123.49,0.01,-7.67,-34.85,33.5423078,-82.0322439,1
335423010,-820322343,32,12978764,1199,46.96,124.69,124.27,0,-5.52,-34.85,33.542301,-82.0322343,1
335422938,-820322244,32,13150346,1215,45.75,124.52,126.26,-0.01,-5.24,-34.85,33.5422938,-82.0322244,1
335422861,-820322142,32,13168884,1279,44.49,124.3,129.11,-0.03,-2.58,-34.85,33.5422861,-82.0322142,1
335422784,-820322043,32,13388996,1231,43.25,124.05,125.67,-0.01,-8.22,-34.85,33.5422784,-82.0322043,1
335422703,-820321933,32,13028302,1383,41.9,123.81,125.51,-0.01,-4.77,-34.85,33.5422703,-82.0321933,1
335422623,-820321816,32,12895998,1404,40.5,123.62,125,-0.01,-3.96,-34.85,33.5422623,-82.0321816,1
335422541,-820321695,32,12833076,1433,39.06,123.42,124.46,-0.01,-3.87,-34.85,33.5422541,-82.0321695,1
335422460,-820321570,32,12692522,1465,37.6,123.24,125.1,-0.01,-1.83,-34.85,33.542246,-82.032157,1
335422374,-820321442,32,12858936,1531,36.08,123,126.08,-0.02,-2.51,-34.85,33.5422374,-82.0321442,1
335422291,-820321315,32,12767636,1503,34.59,122.78,132.17,-0.05,4.5,-39.55,33.5422291,-82.0321315,1
335422213,-820321199,32,13061376,1355,33.22,122.53,123.72,-0.01,-6.89,-39.55,33.5422213,-82.0321199,1
335422139,-820321084,32,12478400,1328,31.88,122.31,119.52,0.02,-5.26,-39.55,33.5422139,-82.0321084,1
335422074,-820320964,32,12162402,1329,30.55,122.28,118.33,0.02,-3.29,-39.55,33.5422074,-82.0320964,1
335422010,-820320849,32,12459538,1221,29.27,122.22,119.53,0.01,-5.06,-39.55,33.542201,-82.0320849,1
335421952,-820320734,32,12449674,1237,28.02,122.27,120.78,0.01,-3.71,-39.55,33.5421952,-82.0320734,1
335421888,-820320627,32,12532750,1172,26.8,122.11,121.67,0,-3.66,-39.55,33.5421888,-82.0320627,1
335421836,-820320524,32,12328938,1142,25.69,122.15,121.4,0,-1.89,-39.55,33.5421836,-82.0320524,1
335421781,-820320420,32,12438184,1144,24.55,122.14,121.83,0,-2.55,-39.55,33.5421781,-82.032042,1
335421726,-820320315,32,12337646,1171,23.4,122.14,121.08,0.01,-2.29,-39.55,33.5421726,-82.0320315,1
335421671,-820320211,32,12077930,1128,22.25,122.13,121.56,0,0.78,-39.55,33.5421671,-82.0320211,1
335421626,-820320117,32,12165634,995,21.25,122.23,122.72,0,1.06,-42.22,33.5421626,-82.0320117,1
335421581,-820320035,32,12344586,915,20.34,122.18,119.75,0.01,-3.7,-42.22,33.5421581,-82.0320035,1
335421537,-820319946,32,11817848,978,19.38,122.26,116.53,0.03,-1.65,-42.22,33.5421537,-82.0319946,1
335421500,-820319865,32,12143654,858,18.53,122.42,120.65,0.01,-0.79,-42.22,33.54215,-82.0319865,1
335421455,-820319779,32,12002712,969,17.59,122.44,120.18,0.01,0.15,-42.22,33.5421455,-82.0319779,1
335421415,-820319687,32,11713986,980,16.63,122.72,116.87,0.03,-0.27,-42.22,33.5421415,-82.0319687,1
335421350,-820319510,32,11835658,980,14.86,123.79,119.02,0.03,0.66,-42.22,33.542135,-82.031951,1
335421312,-820319421,32,11719396,878,13.94,124.23,121.44,0.02,4.25,-42.22,33.5421312,-82.0319421,1
335421279,-820319330,32,11296368,929,13.04,124.99,119.56,0.03,6.6,-42.22,33.5421279,-82.031933,1
335421251,-820319247,32,11409450,792,12.23,125.86,123.31,0.01,9.21,-41.52,33.5421251,-82.0319247,1
335421223,-820319170,32,11639216,807,11.47,126.69,124.22,0.01,7.83,-41.52,33.5421223,-82.031917,1
335421193,-820319086,32,11430208,890,10.65,127.75,123.39,0.02,9.09,-41.52,33.5421193,-82.0319086,1
335421164,-820319009,32,11666298,779,9.89,128.81,125.54,0.02,8.88,-41.52,33.5421164,-82.0319009,1
335421133,-820318931,32,11274436,824,9.11,129.97,126.55,0.02,13.8,-41.52,33.5421133,-82.0318931,1
335421104,-820318855,32,11303738,773,8.36,131.37,128.63,0.02,15.59,-41.52,33.5421104,-82.0318855,1
335421078,-820318790,32,11341928,621,7.72,132.72,127.28,0.03,13.86,-41.52,33.5421078,-82.031879,1
335421057,-820318735,32,11287138,533,7.19,134.11,130.3,0.02,17.43,-41.52,33.5421057,-82.0318735,1
335421033,-820318680,32,11886156,581,6.64,135.52,129.45,0.03,10.59,-41.52,33.5421033,-82.031868,1
335421006,-820318620,32,11545132,625,6.04,137.28,134.56,0.02,19.11,-41.52,33.5421006,-82.031862,1
335420975,-820318547,32,11632688,789,5.33,140.11,136.87,0.02,20.54,-41.52,33.5420975,-82.0318547,1
335420940,-820318470,32,11877790,802,4.59,143.84,123.48,0.11,4.71,-28.25,33.542094,-82.031847,1
335420873,-820318363,32,13797382,511,3.42,149.9,144.58,0.03,6.61,-28.25,33.5420873,-82.0318363,1
335420830,-820318327,32,14510912,590,2.84,150.89,148.51,0.01,3.41,-28.25,33.542083,-82.0318327,1
335420779,-820318287,32,14585216,702,2.16,152.16,149.35,0.02,3.5,-28.25,33.5420779,-82.0318287,1
335420722,-820318244,32,14601118,740,1.42,154.44,149.48,0.03,3.47,-28.25,33.5420722,-82.0318244,1
335420672,-820318209,32,14860876,593,121.04,133.62,149.65,-0.09,1.05,-23.91,33.5420672,-82.0318209,2
335420592,-820318157,32,14153216,472,120.07,133.47,132.49,0.01,-9.04,-23.91,33.5420592,-82.0318157,2
335420552,-820318111,32,13317536,668,119.46,133.46,131.79,0.01,-1.38,-23.91,33.5420552,-82.0318111,2
335420507,-820318055,32,13419644,730,118.74,133.45,132.52,0.01,-1.67,-23.91,33.5420507,-82.0318055,2
335420459,-820317996,32,13380230,753,117.97,133.45,134.24,0,0.44,-23.91,33.5420459,-82.0317996,2
335420409,-820317937,32,13543808,759,117.19,133.43,136.47,-0.02,1.04,-23.91,33.5420409,-82.0317937,2
335420355,-820317878,32,13776592,808,116.38,133.4,137.72,-0.02,-0.04,-23.91,33.5420355,-82.0317878,2
